detected,m_VIS_Euclid,log10_mStar,Re_maj,z_source,q_source,n_sersic_source,log_p_gal,source_theta_ell,source_x,source_y,mass_1,mass_2,theta_jn,psi,phase,ra,dec,geocent_time,a_1,a_2,tilt_1,tilt_2,phi_12,phi_jl,luminosity_distance,pcross,psrc,PdetEM_flag,PdetEM_logL,PdetGW_flag,snr_net,snr_H1,snr_L1,snr_V1,x0_image_positions,x1_image_positions,magnifications,time_delays,image_type,effective_luminosity_distance,effective_geocent_time,effective_phase,effective_ra,effective_dec
False,30.18019676208496,6.306318759918213,0.06575671583414078,1.432927131652832,0.20603926479816437,1.6868714094161987,-0.974640054022526,0.14496398088976384,0.07127941095528254,0.0498769451678896,22.5134942802641,19.763344786176084,0.9278917738547133,0.1653400311041757,0.38201034915884496,5.70805313952582,0.2378299368662507,1268162079.8470361,0.7374516916016753,0.5235107597792968,2.019634508739843,0.605861378615976,5.9999422065412595,5.111314575669267,10580.344999687233,-30.159729504327185,13.546195514233847,False,-4901550.0,False,"[5.194835954518166, 4.232172990151108, 4.197406914526761, 3.0114204274856498]","[3.306400765564889, 2.505136325783152, 2.3648847785042943, 1.6669902939979526]","[3.7458235361722476, 2.828379621197564, 3.2771987911645413, 2.218576884306737]","[1.422266011576111, 1.9067902155718612, 1.1338046012013825, 1.1694926075928336]","[[0.5623255509058342, -0.40074972123504365, 0.1468062200373226, -0.09106487164911271]]","[[-0.001602673726400673, -0.3739095474392971, -0.4118997025980072, 0.22255267964088243]]","[[4.182869461836729, 4.420350962196764, -4.177085483938811, -1.4675614413006433]]","[[0.0, 1372066080840264.0, 7642940434810468.0, 2.6719364004726516e+16]]","[[1.0, 1.0, 2.0, 2.0]]","[[5173.24055511526, 5032.357119077715, 5176.820989146687, 8733.768635699169]]","[[1268162079.8470361, 1372067349002343.8, 7642941702972548.0, 2.6719365272888596e+16]]","[[0.38201034915884496, 0.38201034915884496, -1.1887859776360516, -1.1887859776360516]]","[[6.254349891906305, 5.263380329951435, 5.8267955550794355, 5.582034820016401]]","[[0.308384799008558, -0.06392207470433847, -0.10191222986304854, 0.5325401523758411]]"
False,31.122079849243164,6.072580337524414,0.04922131448984146,1.8173527717590332,0.3300130367279053,1.715557336807251,-0.14567863224291422,1.9066028735258942,-0.038318325357280796,-0.059454122479265646,29.174113307519512,24.926392059096635,1.1179605042300602,0.024164358584406985,1.312142610892433,4.3651578645174585,-0.3416281939360309,1252606538.0840833,0.12957670894045964,0.3238802739309199,3.061280741897048,3.0329781475459363,1.6990453124789462,3.1489508287872225,14165.601202621881,-33.22790837611597,13.836954328949552,False,-2005.228731299499,False,"[1.242429400968961, 0.2104299758085064]","[0.7673752545634273, 0.11685063184163409]","[0.2611444399212821, 0.16011563652359034]","[0.9415782583375671, 0.07063772007663453]","[[0.08908330495668901, -0.009518456449893856, NaN, NaN]]","[[0.1730587544339385, -0.017351153648955668, NaN, NaN]]","[[2.1099861455172704, -0.032960108012766845, NaN, NaN]]","[[0.0, 3.604179298030818e+16, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[9752.034057435363, 78026.24337575753, NaN, NaN]]","[[1252606538.0840833, 3.604179423291471e+16, NaN, NaN]]","[[1.312142610892433, -0.25865371590246355, NaN, NaN]]","[[4.388566522648489, 4.283917117591612, NaN, NaN]]","[[-0.28517133035708137, -0.4755812384399756, NaN, NaN]]"
False,30.33439826965332,6.068020343780518,0.04431784152984619,1.5239546298980713,0.6255401372909546,1.7155002355575562,-1.139610744332165,2.1269803674718255,-0.04069014549974113,0.11446281116093868,22.52952061836436,22.05851274680459,2.9833702813131864,1.086165033857242,1.6643852990792665,6.226199591511732,-1.4224669813256363,1262057428.742124,0.18383347408786604,0.6680791710947798,2.0350990872832755,0.2140281856126872,6.274715453027941,1.8248255895661474,11413.221396025085,-30.51270230827723,12.832522443241459,False,-2018.29843851164,False,"[1.4002017901838733, 3.5316131472295056]","[0.9149100255166338, 2.0785323825470052]","[0.7481575560584328, 1.6174459505541554]","[0.750842839584922, 2.352841506226828]","[[-0.03069635450029396, 0.10473935061606085, NaN, NaN]]","[[-0.0226458881195738, 0.13301282785456187, NaN, NaN]]","[[-0.22463895059232955, 1.8742315224285353, NaN, NaN]]","[[0.0, 3.1525891147038532e+16, NaN, NaN]]","[[2.0, 1.0, NaN, NaN]]","[[24080.511689965362, 8336.747019119877, NaN, NaN]]","[[1262057428.742124, 3.152589240909596e+16, NaN, NaN]]","[[0.09358897228436991, 1.6643852990792665, NaN, NaN]]","[[5.619851828314671, 6.5362828691058015, NaN, NaN]]","[[-1.4980437103449467, -1.3423849943708108, NaN, NaN]]"
False,29.048067092895508,8.041583061218262,0.1747741848230362,3.5953004360198975,0.41185811161994934,2.0283710956573486,-5.303666194705283,0.9692304488870936,-0.04521699084401469,-0.018015243079736145,35.95053642991052,34.91572630173653,1.3110822053347744,0.044691459317676326,0.3286957990176336,2.391037362337142,0.09568073273681996,1243419866.9118419,0.16143468143614,0.30237335856583747,1.3899507002271911,2.3644351057507693,3.080662890259213,5.6495689168429255,32299.206090273645,-34.955143464711156,13.21276308612931,False,-2006.9067538628324,False,"[1.2274091886580851, 0.2785552343046209]","[0.6836784983479497, 0.13575086600179107]","[0.9901164285473527, 0.1718849668488548]","[0.24245924445074518, 0.17210543021541802]","[[-0.09253939875747275, 0.017564717548687638, NaN, NaN]]","[[0.041237880540653936, -0.013909041327701906, NaN, NaN]]","[[3.5283426987433844, -0.3851043691970968, NaN, NaN]]","[[0.0, 1.023827425041636e+16, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[17195.169744104882, 52047.8296602584, NaN, NaN]]","[[1243419866.9118419, 1.0238275493836226e+16, NaN, NaN]]","[[0.3286957990176336, -1.242100527777263, NaN, NaN]]","[[2.3332479772512746, 2.4438580139406056, NaN, NaN]]","[[0.11616772074925422, 0.06102079888089838, NaN, NaN]]"
False,30.14263916015625,6.965137481689453,0.13773304224014282,0.5528176426887512,0.4375108480453491,1.4804719686508179,-3.5383727274597696,0.7780657303121957,-0.4606826508384758,-0.33418393091648047,12.80746317401337,10.889265907553314,0.5826535006883402,0.5404088612264242,3.071016476956331,4.352188730862707,-0.1617446962220795,1246439496.8284051,0.36482804754949066,0.4659092702502782,1.206952246339895,1.6444524362208166,2.6876139572371076,5.308998936962232,3293.6368305352457,-26.024076673883375,12.499449008532451,False,-2161.709829518257,False,"[3.219838418110357, 6.345376103366746]","[2.3471313954076836, 4.984144604700756]","[2.1316794965457424, 3.317579331851645]","[0.5606034029842126, 2.1013728439953]","[[0.2749887039697146, -0.829889752062771, NaN, NaN]]","[[0.10355150069961322, -1.3088869079854095, NaN, NaN]]","[[-0.2707948604711691, 1.5587710869404179, NaN, NaN]]","[[0.0, 4.1988365711781446e+17, NaN, NaN]]","[[2.0, 1.0, NaN, NaN]]","[[6329.2973855844375, 2638.059214680329, NaN, NaN]]","[[1246439496.8284051, 4.1988365836425395e+17, NaN, NaN]]","[[1.5002201501614345, 3.071016476956331, NaN, NaN]]","[[5.110505295092574, 3.9910150498649744, NaN, NaN]]","[[0.4212070350468807, -0.991231373638142, NaN, NaN]]"
False,31.72970199584961,6.035445213317871,0.06745286285877228,4.589847087860107,0.36391279101371765,2.642904758453369,-2.0631385282827903,2.3719706313755964,-0.03838285203170803,0.038970243511651625,58.482159080903905,46.73434390256168,0.9686209659575375,1.9805409507974117,2.9733823540808264,0.9549522317844935,0.49627058473259367,1250011114.253604,0.1360571280525485,0.7490106436254198,1.6031866679552862,2.081162550191943,4.2045953954248905,2.9902988023888506,43120.23392317581,-34.491291443606684,11.833987649485207,False,-2008.868959839381,False,"[1.0022714577836682, 0.4424938179817175]","[0.8301181872503539, 0.2620606172805187]","[0.42318076203861626, 0.31904148460293563]","[0.36928297134365906, 0.15917770863078026]","[[-0.05847832317356039, 0.00521937691623488, NaN, NaN]]","[[0.0244155673722073, -0.006249018879687967, NaN, NaN]]","[[1.3477013786585648, -0.2868630973615497, NaN, NaN]]","[[0.0, 5011720290916565.0, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[37143.62378596615, 80508.87657629239, NaN, NaN]]","[[1250011114.253604, 5011721540927679.0, NaN, NaN]]","[[2.9733823540808264, 1.4025860272859298, NaN, NaN]]","[[0.9170614868642348, 0.9894975529494071, NaN, NaN]]","[[0.5070933439451573, 0.476428757693262, NaN, NaN]]"
False,24.542585372924805,10.016722679138184,0.5968314409255981,1.243740439414978,0.44280529022216797,0.37365368008613586,-7.125848845456936,0.6949537156762529,0.8936909229637381,0.5361266961085576,17.47710113208974,14.611479541397582,0.838313552243366,0.4124551495678136,2.4136327095350514,1.7170533659145506,0.24508115529045768,1259611402.3212817,0.6702197803161345,0.09851080750128052,0.4326230841319649,2.679246298745866,2.4456961534932677,4.135514207935683,8886.558754998234,-39.19156889271381,15.938507476182025,False,-2011.6614588468706,False,"[1.9394904879753494, 7.407318622648316]","[1.123605823825707, 4.640500500949017]","[1.4078119568272232, 5.333187129561911]","[0.7191653494337156, 2.211614640754499]","[[-0.004537177101735484, 0.016341310986143314, NaN, NaN]]","[[9.247022861316571e-05, 0.0008757078364895817, NaN, NaN]]","[[-0.9446360010284796, 9.15250653863497, NaN, NaN]]","[[0.0, 1318980533523011.5, NaN, NaN]]","[[2.0, 1.0, NaN, NaN]]","[[9143.266326868034, 2937.4033966990173, NaN, NaN]]","[[1259611402.3212817, 1318981793134413.8, NaN, NaN]]","[[0.8428363827401548, 2.4136327095350514, NaN, NaN]]","[[1.7076618267329426, 1.729183431217313, NaN, NaN]]","[[0.24522675895237125, 0.24600999656024766, NaN, NaN]]"
False,32.52388000488281,6.054518699645996,0.04018012806773186,3.2679007053375244,0.9138879179954529,3.799703598022461,-4.136926262065929,0.07852779178084501,0.03372513556262126,0.04587590798162726,38.31488189191526,37.1766167556909,1.849669688541575,0.30176319000770685,0.48848359868710395,5.518779456083543,-0.6891431882143434,1264082280.7205453,0.41984429505914034,0.4686146799476714,1.1624892136000196,0.6033812839602392,5.782263483365465,1.3669705774043879,28822.67021770686,-31.811513949520478,9.804118240992636,False,-2002.215774331148,False,"[1.3272609527101453, 1.3665542066383922, 0.6873381207088698, 1.5984081284604383]","[1.0071227859178433, 0.7060920902549016, 0.38125678721724104, 1.1379929146556922]","[0.6415019790697281, 0.5532718304278862, 0.2430948872639002, 1.113725152041526]","[0.5794829950255197, 1.0309193185771262, 0.5176696148766506, 0.13963150443909042]","[[0.021763290506348534, -0.028831975030175105, -0.14514519981891763, 0.13250290844820828]]","[[-0.23791023382942492, 0.17960254688371047, 0.03163418203283276, 0.04684306965555981]]","[[2.7246451173854944, 4.405051014316959, -2.242667548955586, -2.135783670375031]]","[[0.0, 2783139531029596.0, 3605598043713962.5, 3776572365077000.0]]","[[1.0, 1.0, 2.0, 2.0]]","[[17461.40722232719, 13732.788817207162, 19246.499963492024, 19722.2101369242]]","[[1264082280.7205453, 2783140795111876.5, 3605599307796243.0, 3776573629159280.5]]","[[0.48848359868710395, 0.48848359868710395, -1.0823127281077927, -1.0823127281077927]]","[[5.54784469823381, 5.482289052493202, 5.331583478002361, 5.6913286208155816]]","[[-0.9035041478395052, -0.4859913671263698, -0.6339597319772474, -0.6187508443545204]]"
False,31.0094051361084,6.296213626861572,0.09209827333688736,2.769429922103882,0.2027699500322342,0.6207472681999207,-1.2597002133234607,1.560695965034139,0.05416697285005126,-0.026676064304217196,30.290943863422406,29.556578960996944,2.572568579327971,2.7201331664108346,5.771823298383473,0.5511743299089678,0.10498369009424058,1265484144.8590167,0.5983839473332669,0.6994516984339004,0.9229019072779949,1.150973140598249,3.733100902265144,3.557848552245209,23631.16296109042,-33.84564387015488,13.23786742619397,False,-2003.4066032177561,False,"[1.3583350060336759, 1.2381284727672701]","[0.20947261668235068, 0.5173030538103439]","[1.1307601828848783, 0.7762117073409126]","[0.7228946121523602, 0.814159106675354]","[[0.01412601893073041, -0.012972284866706868, NaN, NaN]]","[[-0.2434585481284094, 0.05888906951470335, NaN, NaN]]","[[2.0475261464921, -0.8462839588535873, NaN, NaN]]","[[0.0, 1.2146086389284438e+16, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[16514.68775853343, 25687.807651955496, NaN, NaN]]","[[1265484144.8590167, 1.2146087654768582e+16, NaN, NaN]]","[[5.771823298383473, 4.201026971588576, NaN, NaN]]","[[0.549210294496817, 0.5219619688301106, NaN, NaN]]","[[-0.047673958450206055, 0.2546736591929067, NaN, NaN]]"
False,37.677406311035156,6.562129020690918,0.03372468054294586,6.846209526062012,0.28524157404899597,5.257039546966553,-4.029313439241253,1.7473981098807043,-0.01774367249579678,0.051348281412402455,75.50117972791595,73.73765549012715,1.9770694052064648,0.5037346417134506,4.9131171705366565,5.531593517870098,0.23144968289967913,1257817390.3327458,0.46496926741339595,0.3270221625860253,1.1794864307693602,1.3016155112903571,3.4627072806972086,5.149317467736984,68708.8777226972,-35.575307032564574,11.08054702210527,False,-2006.5584140616215,False,"[0.971252322862363, 1.2551795334896059]","[0.684473448076616, 0.8434783772651183]","[0.6118712106986507, 0.8326917165829099]","[0.31692395785394845, 0.4130912653537889]","[[-0.07341981653961646, 0.0599460197186652, NaN, NaN]]","[[-0.05706346866502442, 0.019470320341228736, NaN, NaN]]","[[2.299056227768231, -3.7643965058275324, NaN, NaN]]","[[0.0, 2278673529849304.5, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[45314.5903714937, 35413.20015888908, NaN, NaN]]","[[1257817390.3327458, 2278674787666695.0, NaN, NaN]]","[[4.9131171705366565, 3.34232084374176, NaN, NaN]]","[[5.472572457762528, 5.609591935257394, NaN, NaN]]","[[0.18418385028823392, 0.26071763929448705, NaN, NaN]]"
False,29.789411544799805,6.986918926239014,0.03578523173928261,3.315117359161377,0.19519521296024323,0.9588122963905334,-2.117302704983569,1.4024153224946627,0.029519355850283903,0.02258344140499678,40.35122993497118,37.821988218956214,1.8514247973187876,0.8904254592413373,4.3060858995121825,1.3511667631935893,0.04469626208719436,1255596418.169455,0.4855551630572921,0.6122467687211013,1.21783881323075,1.907342236151725,4.060566694690155,0.14281210155099788,29321.016859209652,-37.29813738809769,13.970672660532347,False,-2000.1721134297195,False,"[1.4134127618651715, 0.5569843705051903]","[0.7289544094332341, 0.32491535598882676]","[1.031062478957993, 0.4378607412916864]","[0.6350364311251562, 0.11375223806682683]","[[0.31342038751695717, -0.04669479271843877, NaN, NaN]]","[[0.3672070279725893, -0.057744624598041604, NaN, NaN]]","[[2.982766581337732, -0.7243391484008743, NaN, NaN]]","[[0.0, 8.584841767141208e+16, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[16977.330114012653, 34451.49309559823, NaN, NaN]]","[[1255596418.169455, 8.58484189270085e+16, NaN, NaN]]","[[4.3060858995121825, 2.735289572717286, NaN, NaN]]","[[1.5590693407104896, 1.1985941497057235, NaN, NaN]]","[[0.27829459620574054, -0.14665705636489035, NaN, NaN]]"
False,29.491474151611328,7.435744285583496,0.07088486105203629,2.5853796005249023,0.3097268044948578,1.4186218976974487,-2.2419422705029035,2.5358901102218123,0.1238795270208756,-0.0944887695027861,43.44657502601353,34.35056709894044,0.9806174939832412,1.0581325738431808,3.8031875172572653,2.1108213820514896,-1.300865220299735,1254858464.6269648,0.7897342817506964,0.5139323409685722,1.6051892222643027,0.4295861693601003,3.3932389182087874,6.189061014713049,21750.02550931896,-39.946756171784536,14.879491676797315,False,-2010.6286777160387,False,"[2.838713108536303, 1.5836293152868852]","[1.704073086511515, 0.9697436293588296]","[1.5222081107153869, 0.7495238224555305]","[1.6844315053083194, 1.0028425305727833]","[[0.002061535155255764, -0.002086885622914968, NaN, NaN]]","[[0.0048428473104829405, -0.0007003725269806562, NaN, NaN]]","[[3.0000251830390514, -1.2661006100943182, NaN, NaN]]","[[0.0, 234066305091539.2, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[12557.330377506922, 19329.72438418472, NaN, NaN]]","[[1254858464.6269648, 234067559950003.8, NaN, NaN]]","[[3.8031875172572653, 2.232391190462369, NaN, NaN]]","[[2.115175133409759, 2.0996184605084647, NaN, NaN]]","[[-1.2968497162457597, -1.3023929360832234, NaN, NaN]]"
False,30.971960067749023,6.242623329162598,0.05846622213721275,1.252124547958374,0.3694874048233032,0.23824355006217957,-0.34211308875792845,2.271266286232607,0.043363937264532644,-0.05160747715060161,65.56639295019576,58.616429523763415,0.8998773135615469,0.5042658481198732,2.782004603168671,2.219748000672404,1.1349271408554746,1265299537.7200193,0.7303007160630717,0.313483393816934,0.8569760566463683,0.5171901114493338,2.70095798675561,2.7264993577548697,8960.470420908936,-29.8475461441722,14.03205833014873,False,-2021.7756830253504,False,"[6.033096799552848, 11.328550539281329]","[3.814147979441165, 8.025750743493065]","[3.345279202003205, 6.267753409181394]","[3.264910296523398, 4.963733426168939]","[[0.0011760920100831276, 0.07954558423667421, NaN, NaN]]","[[-0.0921370166017087, 0.17017677575481158, NaN, NaN]]","[[-1.4097408689955424, 3.8672021027862282, NaN, NaN]]","[[0.0, 2.0796993159133496e+16, NaN, NaN]]","[[2.0, 1.0, NaN, NaN]]","[[7546.770886493092, 4556.51050561613, NaN, NaN]]","[[1265299537.7200193, 2.079699442443303e+16, NaN, NaN]]","[[1.2112082763737746, 2.782004603168671, NaN, NaN]]","[[2.213908387432602, 2.3995307802066774, NaN, NaN]]","[[1.0010868761710878, 1.263400668527608, NaN, NaN]]"
False,29.647525787353516,6.920115947723389,0.10598341375589371,3.075397253036499,0.1985379010438919,1.2423127889633179,-2.0227186042953456,1.5334172340457133,-0.05031243800182775,0.006774525832768173,88.90442879388469,32.87516088133105,0.6464128565621112,2.9731927170592454,6.093382738846672,6.282127327740961,0.5908625347377687,1240850605.0633087,0.5664398033704982,0.7727725707353469,1.3656947257397527,2.2998989577209876,5.673769343962765,2.936024515817489,26802.202362776003,-34.21246693970494,13.911437218722892,False,-2003.4371511595064,False,"[3.4298603364798788, 0.4040070285080259]","[2.3046979319045784, 0.20462111694579554]","[2.4202931606315423, 0.2198602552748718]","[0.771032027241934, 0.2702098179826338]","[[0.22071285109837813, -0.01112523190997264, NaN, NaN]]","[[-0.21351394817043226, 0.007820300798942048, NaN, NaN]]","[[1.6535674783249596, -0.03707208241957525, NaN, NaN]]","[[0.0, 3.380758420789436e+16, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[20842.966034239573, 139202.48585412616, NaN, NaN]]","[[1240850605.0633087, 3.3807585448744964e+16, NaN, NaN]]","[[6.093382738846672, 4.522586412051775, NaN, NaN]]","[[6.380496652284024, 6.101328544974705, NaN, NaN]]","[[0.47588406797117017, 0.6972183169405445, NaN, NaN]]"
False,30.309513092041016,6.340836524963379,0.09982059895992279,1.961543321609497,0.3542312979698181,1.7810566425323486,-1.8097022570787331,2.736970483478797,0.04106655352495669,-0.13462231717006454,49.2388669967438,33.12252110883037,1.4164926080650344,2.7543244731648313,2.6743122484186896,3.0932731718385593,-0.22164333769859898,1248260364.6854444,0.37093535339824285,0.006235987958024847,1.9167653934490152,2.8196043608036923,2.827727547818648,3.966875166139031,15551.59224108796,-37.50619654651852,12.79061340241411,False,-2016.3623192342507,False,"[0.8451131875590963, 2.0783650113526555]","[0.5900544599323374, 0.6768388918776566]","[0.4403946330436256, 1.1617508897962854]","[0.41485491594848456, 1.5848738451101678]","[[-0.027899335656809198, 0.07893644975317664, NaN, NaN]]","[[0.011263901043159639, -0.08673366638000567, NaN, NaN]]","[[-0.8861510530186503, 2.300534620941673, NaN, NaN]]","[[0.0, 1.9696500292058364e+16, NaN, NaN]]","[[2.0, 1.0, NaN, NaN]]","[[16520.416099482438, 10253.224673524497, NaN, NaN]]","[[1248260364.6854444, 1.969650154031873e+16, NaN, NaN]]","[[1.103515921623793, 2.6743122484186896, NaN, NaN]]","[[3.02931725615393, 3.1388320463759483, NaN, NaN]]","[[-0.18688946405438178, -0.28488703147754707, NaN, NaN]]"
False,28.793609619140625,7.385126113891602,0.13084812462329865,1.5465086698532104,0.40269383788108826,1.326978087425232,-1.9145702362857246,0.6368293148980333,0.089347112574467,0.07173445813896423,24.36595584254103,21.3815496951487,2.4337591940028687,0.7070333147311372,3.0567797612709575,0.5157634110584733,-0.43567212893159224,1239940273.297669,0.5672091149849731,0.4509166158910617,2.253224767476168,1.1074368379775368,3.6739166162550876,1.2660700999260408,11621.235422120608,-32.1604391310577,15.090311063442124,False,-2013.968871812965,False,"[0.5946635509116605, 3.3757204757054002]","[0.3092287812008723, 1.5858563971269617]","[0.4372165612679861, 2.404276412471386]","[0.25854202407516935, 1.76068258076858]","[[0.006624706367493562, -0.06789603996765067, NaN, NaN]]","[[-0.00709426959274112, 0.0448711236111299, NaN, NaN]]","[[-0.051363134263864754, 2.0619665680802712, NaN, NaN]]","[[0.0, 6020034723935576.0, NaN, NaN]]","[[2.0, 1.0, NaN, NaN]]","[[51277.46425627506, 8093.036319840425, NaN, NaN]]","[[1239940273.297669, 6020035963875849.0, NaN, NaN]]","[[1.485983434476061, 3.0567797612709575, NaN, NaN]]","[[0.5592481480547922, 0.47704888907949006, NaN, NaN]]","[[-0.4732428026460702, -0.42127740944219916, NaN, NaN]]"
False,31.250974655151367,6.504944801330566,0.06487852334976196,2.8533670902252197,0.194549098610878,7.299584865570068,-4.0329126000413815,2.270219256500801,0.00010310759168318209,0.031427203258933216,64.15077903532772,43.199296401119845,0.9158510279484618,1.0104065827130628,4.721797265122658,4.756076206971478,0.7317249640400408,1268652799.572378,0.5730184037067337,0.12558910361476344,2.3122305034140465,0.5748251085631304,2.9647121277342885,4.194805597592474,24495.86056589153,-37.13714900263935,10.945276330251495,False,-2005.4247290746616,False,"[3.1641332197537118, 0.2585751351948031]","[2.0310404509538458, 0.2107283521953024]","[2.229913106321191, 0.1385230255225702]","[0.9560864276806605, 0.057149221535701254]","[[-0.20175428892145078, 0.008022039520287691, NaN, NaN]]","[[-0.05092461613216938, 0.0019451532975326307, NaN, NaN]]","[[1.7005823470524288, -0.021407726287618063, NaN, NaN]]","[[0.0, 3.122729682441423e+16, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[18784.250362141345, 167420.0354709632, NaN, NaN]]","[[1268652799.572378, 3.122729809306703e+16, NaN, NaN]]","[[4.721797265122658, 3.151000938327761, NaN, NaN]]","[[4.644989955390452, 4.926938682007755, NaN, NaN]]","[[0.7111600367599809, 0.7640298061896829, NaN, NaN]]"
False,32.535125732421875,5.997165203094482,0.03331616148352623,5.690594673156738,0.30217787623405457,1.057258129119873,-1.9675536076029587,3.0406086739897744,0.05627591945582796,-0.03292663264677745,90.98956566016385,77.35984316093291,1.898173425779461,0.5045135878420908,3.7287351818212766,2.2711838967520688,0.32377293202268953,1263884805.9656582,0.0021431942328750788,0.5682373249168425,0.08105377978093851,2.2048855933467966,2.707908461284026,0.2643435860529614,55454.341903218476,-32.120759284409225,11.841429589265005,False,-2004.559505113074,False,"[0.9629631235111642, 1.314229466778943]","[0.5726341275576821, 0.7466364660556635]","[0.6544335298955547, 0.9705747530994411]","[0.4136482662203167, 0.47719778661675866]","[[0.11977481480216035, 6.1988910204979e-05, NaN, NaN]]","[[-0.13375062322507655, 0.06217952756677766, NaN, NaN]]","[[1.7596769183888885, -3.1853270753901954, NaN, NaN]]","[[0.0, 1.9874314228178236e+16, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[41804.120123185196, 31071.236681099166, NaN, NaN]]","[[1263884805.9656582, 1.987431549206304e+16, NaN, NaN]]","[[3.7287351818212766, 2.15793885502638, NaN, NaN]]","[[2.3581994311151417, 2.231925650201652, NaN, NaN]]","[[0.2283877724164083, 0.42431792320826256, NaN, NaN]]"
False,29.246070861816406,6.156373023986816,0.11911957710981369,0.5943645238876343,0.6212063431739807,1.3434803485870361,-0.693243591668649,2.3056641687634913,-0.3117609350961873,0.07548702433035141,12.987109414254064,12.559335663553606,2.105669844493223,2.5739534321683117,4.623092999286195,5.0930508020582055,0.16782163827956456,1263234540.5790603,0.16067920822770143,0.6403700212031732,2.168743567394682,2.047163483587802,4.579881153514777,5.1661455371682505,3594.6159622259775,-27.803913617227778,13.48232916027407,False,-2050.1782382522356,False,"[0.715309504264747, 3.7165070180801716]","[0.336607530960588, 2.489583595480757]","[0.5573033422828355, 2.143402302819813]","[0.29627021732276065, 1.7378793125010146]","[[0.13137402502370416, -0.8141815646878005, NaN, NaN]]","[[0.01994457367086929, -0.10781823888331407, NaN, NaN]]","[[-0.04633247938457309, 1.1942647305257714, NaN, NaN]]","[[0.0, 2.0100619001495968e+17, NaN, NaN]]","[[2.0, 1.0, NaN, NaN]]","[[16699.740703365842, 3289.290230398997, NaN, NaN]]","[[1263234540.5790603, 2.010061912781942e+17, NaN, NaN]]","[[3.0522966724912983, 4.623092999286195, NaN, NaN]]","[[5.834890499771039, 4.875861481210675, NaN, NaN]]","[[0.2740178586235539, 0.14625504606937048, NaN, NaN]]"
False,39.28325271606445,6.080336093902588,0.06030145287513733,7.304197311401367,0.4014262557029724,4.903777599334717,-4.217840958543421,2.5928874581431134,0.05729683086183525,-0.07353697822957214,76.47727950705975,62.62264678916949,2.439847167505187,1.1020444936921086,3.6464345639628424,2.65884389073672,-0.22941658613915136,1265272831.4118557,0.7066642115446983,0.621242087630332,1.476012094321599,2.0111224750670686,2.5623895981653266,4.85890429438944,74032.66899528661,-36.313148679317784,9.782650291670322,False,-2006.6623140098002,False,"[1.1594331021171715, 0.07981101471798673]","[0.6042887729531697, 0.03840358535291575]","[0.745980248460621, 0.06860367792552953]","[0.65010281192626, 0.013729460202288402]","[[-0.10439332672491045, 0.0038242801033028452, NaN, NaN]]","[[-0.11693907804542666, 0.003856367158644082, NaN, NaN]]","[[1.6007503899633027, -0.010950778790310511, NaN, NaN]]","[[0.0, 6721286599764715.0, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[58514.24402334961, 707458.3935718905, NaN, NaN]]","[[1265272831.4118557, 6721287865037546.0, NaN, NaN]]","[[3.6464345639628424, 2.075638237167946, NaN, NaN]]","[[2.6282760950469033, 2.7394053740499285, NaN, NaN]]","[[-0.2643420196517231, -0.14354657444765234, NaN, NaN]]"
False,28.95960807800293,6.575899600982666,0.03512897714972496,2.18326473236084,0.40486690402030945,2.4547927379608154,-3.78027404668706,0.4708789875837873,0.32165106760993994,0.11660134141924833,46.55980736254464,32.95260263639638,1.2745640612680096,1.995116925033069,4.459657799477648,4.60166852651023,0.6712615690685754,1258426192.0495272,0.3836700229535077,0.15194022428284396,2.126405867846328,0.5705731524904454,3.0959738164357256,2.904201930135671,17719.745411145777,-27.782174741946573,11.36129434756112,False,-3970550.0,False,"[1.1837612953233219, 0.747838425175655]","[0.49154164981771914, 0.453228136983721]","[0.7083522783666428, 0.3849951385558448]","[0.8111193873486257, 0.45345926972974665]","[[-2.224986894995614, 0.5620521492785068, NaN, NaN]]","[[-0.5374485958788837, 0.50270672267168, NaN, NaN]]","[[1.395574134892661, -0.5938782628865412, NaN, NaN]]","[[0.0, 8.491081419266724e+17, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[14999.646427728867, 22993.69482691786, NaN, NaN]]","[[1258426192.0495272, 8.491081431850986e+17, NaN, NaN]]","[[4.459657799477648, 2.888861472682751, NaN, NaN]]","[[2.8449051042030202, 6.4041709083738185, NaN, NaN]]","[[0.5151719134152921, 1.555327231965856, NaN, NaN]]"
