detected,m_VIS_Euclid,log10_mStar,Re_maj,z_source,q_source,n_sersic_source,log_p_gal,source_theta_ell,source_x,source_y,mass_1,mass_2,theta_jn,psi,phase,ra,dec,geocent_time,a_1,a_2,tilt_1,tilt_2,phi_12,phi_jl,luminosity_distance,pcross,psrc,PdetEM_flag,PdetEM_logL,PdetGW_flag,snr_net,snr_H1,snr_L1,snr_V1,x0_image_positions,x1_image_positions,magnifications,time_delays,image_type,effective_luminosity_distance,effective_geocent_time,effective_phase,effective_ra,effective_dec
False,31.390384674072266,6.067800045013428,0.03537154570221901,3.1116416454315186,0.9147202968597412,3.6823315620422363,-3.009413840779736,1.8159526047848689,0.08614739636654567,0.031951045204325915,34.31943306050435,30.695164282117506,0.8701318089846498,0.2949719819243803,5.807744056773856,1.1005175450400624,0.06609438160335919,1243603865.7338538,0.39013879337935364,0.5510869978921605,1.9068609212611691,0.9235560460885363,4.54079458957387,3.247206672135531,27181.188722995837,-33.15141871721316,10.962212090136783,False,-2009.174123773734,False,"[1.4969192719992022, 1.6002204068129446]","[0.34762362765027804, 0.7034008882618498]","[1.0807421418200716, 0.7680759031156158]","[0.9756646674324364, 1.2149040899701335]","[[-0.013764580365576233, 0.0009040218336593334, NaN, NaN]]","[[-0.030036204343493505, 0.020787706222226743, NaN, NaN]]","[[3.6050627813458527, -5.13192867194113, NaN, NaN]]","[[0.0, 755772651265549.9, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[14315.681576220943, 11998.532720148209, NaN, NaN]]","[[1243603865.7338538, 755773894869415.6, NaN, NaN]]","[[5.807744056773856, 4.23694772997896, NaN, NaN]]","[[1.0888521384142233, 1.1035528386900268, NaN, NaN]]","[[0.04213901814099731, 0.09296292870671756, NaN, NaN]]"
False,29.630998611450195,7.224302768707275,0.11221358925104141,1.6890439987182617,0.2650008797645569,0.5649358630180359,-1.7252599017158676,1.4397656651233566,0.007800812725775043,0.018982974798917265,25.196597251112085,24.170342801983235,0.8876676004302736,0.5037534795473834,1.027104818759601,5.829208289487737,-1.1367291922394374,1252091414.795963,0.616310779380461,0.5257478482733898,2.8652584576639675,0.6615720248889626,5.578248004953519,2.687203298547139,12950.002652684752,-33.05411482611663,14.909311960785116,False,-2009.426933035656,False,"[2.6908535317619444, 0.32132797110533323]","[1.9991836430941938, 0.24047456749720017]","[1.6727069916351505, 0.19171973525005687]","[0.6678389107526171, 0.0930977471121212]","[[0.008727338299518796, -0.00013371874947212933, NaN, NaN]]","[[0.05858138041737647, -0.004262162836689862, NaN, NaN]]","[[1.2208371100153133, -0.019902945525967452, NaN, NaN]]","[[0.0, 1.2151714891950166e+16, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[11720.361207036382, 91793.34164524854, NaN, NaN]]","[[1252091414.795963, 1.215171614404158e+16, NaN, NaN]]","[[1.027104818759601, -0.5436915080352955, NaN, NaN]]","[[5.840063617810436, 5.81899416775152, NaN, NaN]]","[[-1.1177203089845253, -1.1805638522385917, NaN, NaN]]"
False,30.294527053833008,6.746354579925537,0.10363801568746567,1.0823662281036377,0.6326876878738403,0.4801930785179138,-1.754139514390289,1.7088993935987655,0.07417446996604118,-0.08373614764944234,15.481621530725139,15.062820575107951,1.2264465988205069,1.8484835793640435,1.0098811566625325,5.458909698872936,1.3447738000756038,1251410720.5041046,0.22510456676912113,0.03682754027477184,1.0977309816997065,1.774464384776097,1.4833630137103562,2.994404184154072,7487.108631520642,-28.44479884783179,13.77991597339836,False,-2035.7761499845708,False,"[0.49255208709716103, 1.2597916587582239]","[0.3456745480879373, 0.6500815562181758]","[0.270298836958896, 0.45802325235505276]","[0.22373020369775243, 0.9770791646759497]","[[-0.0008097511637611785, -0.27269148152143247, NaN, NaN]]","[[0.024895986031141345, -0.4924006432665773, NaN, NaN]]","[[-0.07413334919754214, 1.3770391518338998, NaN, NaN]]","[[0.0, 2.0528461060467942e+17, NaN, NaN]]","[[2.0, 1.0, NaN, NaN]]","[[27498.393592130506, 6380.298393934962, NaN, NaN]]","[[1251410720.5041046, 2.0528461185609014e+17, NaN, NaN]]","[[-0.560915170132364, 1.0098811566625325, NaN, NaN]]","[[5.783430318954611, 4.570230440468819, NaN, NaN]]","[[1.6304953773569557, 1.1131987480592371, NaN, NaN]]"
False,30.540870666503906,6.348014831542969,0.033118389546871185,1.0198289155960083,0.3574202060699463,3.7549033164978027,-2.5927632566510415,1.9685163379392998,0.008512359625258939,-0.03557216194628094,69.81952772645964,64.28754528376548,1.86407214393017,2.621699014372109,0.9750678703878525,4.929169904524058,-0.07999953407395295,1246382310.9006252,0.5616024746436902,0.6313076764115807,2.3504838492455553,2.9046035593963038,2.7939211998675235,4.2279101823969985,6957.558993976088,-34.25497301997452,12.024081064564907,False,-2009.4218757253159,False,"[5.915488919764263, 9.614200905096466, 4.85636689085198, 3.3260505152453175]","[3.2176580795181513, 5.797645893160684, 2.5053395462063723, 1.987070530960197]","[4.213395732491831, 6.629391746560401, 2.8731900300304583, 2.2664937470734343]","[2.624306011993449, 3.856335853074989, 3.0087127127911946, 1.4061183554133083]","[[-0.02126002256092981, 0.026366672096914814, 0.007896308369346502, -0.0022849670456199294]]","[[-0.01953150598270379, 0.005430946506565511, -0.015264102669659616, 0.004897808900939564]]","[[1.892053112357588, 1.9917360797489057, -0.6594975887398832, -0.24329546468560087]]","[[0.0, 52538711846393.875, 254484723102381.22, 421986014462807.7]]","[[1.0, 1.0, 2.0, 2.0]]","[[5058.1328965115, 4929.932831029575, 8567.424609072175, 14105.545651460498]]","[[1246382310.9006252, 52539958228704.77, 254485969484692.12, 421987260845118.56]]","[[0.9750678703878525, 0.9750678703878525, -0.5957284564070441, -0.5957284564070441]]","[[4.906142474481941, 4.9539219802529235, 4.935392354028524, 4.925178411806832]]","[[-0.0949321775122288, -0.0699697250229595, -0.09066477419918463, -0.07050286262858545]]"
False,33.51717758178711,6.403243541717529,0.02126420848071575,5.970731735229492,0.9197679162025452,0.10696074366569519,-2.2930863122188647,0.15748102190544483,0.16152208624389044,0.05203943870789613,71.49363897872492,58.59792079015313,2.500533615214063,1.2398933621376749,1.4823105217987762,0.5756391450525647,-1.0917073908480517,1258372665.570643,0.24975583040826654,0.5819945993663497,2.2582035080059315,2.3231811032900205,1.4896174188957474,4.511055492364085,58641.682604928596,-30.12904688118315,12.450926813750314,False,-2003.283315965868,False,"[1.5411979975970038, 0.7659276069157956]","[0.9761136799441242, 0.5476832690584732]","[0.9000440752260738, 0.4903459281555788]","[0.7825688559311542, 0.21505582198681694]","[[-0.25653329016832493, 0.022021686280497398, NaN, NaN]]","[[-0.10305554430143805, -0.007186488215269671, NaN, NaN]]","[[1.4638800279373876, -0.30325732971710656, NaN, NaN]]","[[0.0, 1.3249778005942184e+16, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[48467.841634967226, 106488.0243521177, NaN, NaN]]","[[1258372665.570643, 1.324977926431485e+16, NaN, NaN]]","[[1.4823105217987762, -0.08848580499612035, NaN, NaN]]","[[0.2718606689235968, 0.8761395760444783, NaN, NaN]]","[[-1.183003687020731, -1.0871346309345626, NaN, NaN]]"
False,29.763017654418945,6.147879600524902,0.10624364763498306,0.34927740693092346,0.6000815629959106,3.740649461746216,-4.4313710160486295,0.19526810025291544,-0.09515216244346328,0.00797139830912165,41.06362160747685,40.94639564427577,0.8325716754774554,0.8302227048096689,0.21952413627034645,4.644385085386023,-0.13045588341109102,1262209267.7020388,0.17206504356703328,0.41684261509375653,2.2441404980799917,0.9122009782453141,3.27876593640351,1.155036425543025,1911.1810682002188,-31.13981748602428,9.724644905642199,False,-2016.1017083341403,False,"[3.4246184077610256, 20.9472313761763]","[2.120000342349163, 14.932024304705966]","[1.7767049244784472, 11.509393701060704]","[2.019140757487979, 9.129896446549623]","[[-0.007463667318800782, 0.1021668624826355, NaN, NaN]]","[[0.011919977819656076, -0.1325989486970155, NaN, NaN]]","[[-0.03778705071585862, 1.283927390354007, NaN, NaN]]","[[0.0, 6117884705122548.0, NaN, NaN]]","[[2.0, 1.0, NaN, NaN]]","[[9831.73889852882, 1686.6757571252676, NaN, NaN]]","[[1262209267.7020388, 6117885967331816.0, NaN, NaN]]","[[-1.3512721905245502, 0.21952413627034645, NaN, NaN]]","[[4.576964908568297, 4.687534986306899, NaN, NaN]]","[[-0.028756874176659994, -0.17327580069333157, NaN, NaN]]"
False,30.22257423400879,6.521642208099365,0.040239591151475906,2.0970499515533447,0.9336603283882141,2.1320531368255615,-2.971721054841659,0.8718439926618878,0.0014007060086155994,0.35916175633834896,23.566781128697585,20.382382171505135,0.9560086104957012,2.8194877227609467,1.240653925939422,0.6257155795101005,0.064970002974218,1247485397.445559,0.6657447441315734,0.7758319403663458,2.2689619922668225,1.9550946350313163,3.0910684388979544,1.4744468444259027,16871.66535176159,-28.33701929288978,12.044915075368712,False,-2000.6939769343605,False,"[1.693707832083445, 0.35090930148164745]","[0.9204029174400506, 0.19234815289315238]","[1.3748001238051626, 0.24487760533283676]","[0.362531804968828, 0.16178530326140766]","[[0.2709728806984081, -0.08030046483713754, NaN, NaN]]","[[-0.3094195592498046, 0.04638348446099869, NaN, NaN]]","[[1.6025142519810665, -0.08818640327666584, NaN, NaN]]","[[0.0, 7.580655187102227e+16, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[13327.755051468908, 56814.231635378426, NaN, NaN]]","[[1247485397.445559, 7.580655311850766e+16, NaN, NaN]]","[[1.240653925939422, -0.3301424008554745, NaN, NaN]]","[[0.6964962595833865, 0.3444802276866349, NaN, NaN]]","[[-0.06612536091725617, 0.2896776827935471, NaN, NaN]]"
False,43.40437316894531,6.010796070098877,0.05525589361786842,7.834768772125244,0.591742217540741,1.1965076923370361,-4.641568232442445,2.2537246387069976,-0.13519864179094493,0.17665773394424647,190.31148024093326,181.8457863505132,1.422511192939828,1.426241225708424,0.7698943180122396,6.28084227863265,-0.5058516659309121,1260695178.529022,0.23479024752398558,0.6470402965959955,1.5669120538869203,1.6078025696704796,4.752854108123218,5.898542343298487,80243.86010372589,-27.728460335660337,9.198801195594422,False,-4901550.0,False,"[1.0751236554479882, 0.3575061021279302]","[0.30861956778938626, 0.20896676353436958]","[0.8224934387228556, 0.227123245563527]","[0.6197978542550701, 0.18043984072639485]","[[0.3473400357451737, -0.10858157954323143, NaN, NaN]]","[[0.5106509619342976, -0.09559074074481252, NaN, NaN]]","[[2.814686177570197, -0.37918659361679663, NaN, NaN]]","[[0.0, 1.0228483573846683e+17, NaN, NaN]]","[[1.0, 2.0, NaN, NaN]]","[[47829.608044227774, 130312.27446643202, NaN, NaN]]","[[1260695178.529022, 1.0228483699916202e+17, NaN, NaN]]","[[0.7698943180122396, -0.8009020087826569, NaN, NaN]]","[[6.466390459255156, 5.945195487967406, NaN, NaN]]","[[-0.19150892813655462, -0.7977506308156648, NaN, NaN]]"
False,27.059913635253906,8.254960060119629,0.08089371770620346,1.7236968278884888,0.35778260231018066,1.5172055959701538,-3.513414151761502,2.1979421123944274,-0.08840727263691044,0.05816048562997641,20.227306135297475,18.827138781121015,1.2376873659307288,0.04117029081658967,5.939613486161711,0.7220874822964373,-0.2856035581967217,1253037718.9677343,0.5314786308872702,0.4553688388269129,0.9660683679541248,1.3127497650337503,3.8340480173893856,1.9444768318144128,13276.56514212352,-35.99354440039245,15.494333825931186,False,-2011.2891544389372,False,"[1.2416582944981007, 1.5894620019654597, 2.324152999738302, 1.2083284962796963]","[0.5294043520982975, 0.7864361919859957, 1.2449438169675218, 0.6274823249223175]","[0.9854987567235852, 1.171681418943742, 1.83296742153454, 1.0062199268424294]","[0.5387379258708094, 0.7314849445672772, 0.7014502764843035, 0.23204556806121265]","[[0.00019244593468051174, -0.003408328927794651, -0.004013072562317494, 0.007819047754539217]]","[[0.003014774719829126, -0.0015510274858723814, 0.00097663228649396, -0.005773448736829054]]","[[-1.1367751937464798, -3.6780965188576022, 5.8197393468639955, 1.7434711268511478]]","[[0.0, 24051231662275.28, 27015029683029.586, 343026850065609.7]]","[[2.0, 2.0, 1.0, 1.0]]","[[12452.267357988994, 6922.678613660546, 5503.436548786035, 10054.913780351355]]","[[1253037718.9677343, 24052484699994.25, 27016282720748.555, 343028103103328.6]]","[[4.368817159366815, 4.368817159366815, 5.939613486161711, 5.939613486161711]]","[[0.7204445294069145, 0.7166917355567615, 0.716061460607831, 0.7283931142255327]]","[[-0.2811824483480159, -0.28574825055371744, -0.2832205907813511, -0.2899706718046741]]"
False,29.06584358215332,7.176676273345947,0.19681255519390106,1.0284860134124756,0.20114441215991974,0.8400795459747314,-3.0025780190422804,0.27519856196854925,-0.242952696340318,0.02888217025463459,72.99787818535161,35.72040590908148,0.7369134579694938,0.8046553804576294,5.317358256360138,2.676349177729161,0.7477882512036109,1241139220.4573667,0.7928770703896527,0.544359211175613,0.7068982627178582,2.742085524374822,1.5804212903054207,0.3643836270409831,7030.408043801649,-28.315766058149887,13.522329785208159,False,-2038.522754286636,True,"[34.470392240251634, 31.500507588593358]","[21.860583735033575, 20.523731934042985]","[21.787760824985313, 22.388916710999023]","[15.349797985433582, 8.354329078179804]","[[0.0551065009251203, -0.14476447500078007]]","[[0.26834386261349397, -0.2114880705437979]]","[[-13.107904820963276, -9.195094442401626]]","[[2385956169270892.0, 0.0]]","[[2.0, 2.0]]","[[1941.84201045211, 2318.4750947412563]]","[[2385957410410112.5, 1241139220.4573667]]","[[3.7465619295652415, 3.7465619295652415]]","[[2.7400164128767663, 2.467413544651205]]","[[1.013773124714489, 0.5339411915571972]]"
